KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T000846001,T000846002,T000846003,T000846004,T000846005,T000846006,T000846007,T000846008,T000846009,T000846010,T000846011,T000846012,T000846013,T000846014,T000846015,T000846016,T000846017,T000846018,T000846019,T000846020,T000846021,T000846022,T000846023,T000846024,T000846025,T000846026,T000846027,T000846028,T000846029,T000846030,T000846031,T000846032,T000846033,T000846034,T000846035,T000846036,T000846037,T000846038,T000846039,T000846040,T000846041
,,,,Å@êlå˚ëçêî,Å@êlå˚ëçêîÅ@íj,Å@êlå˚ëçêîÅ@èó,Å@ÇOÅ`ÇPÇSçŒêlå˚ëçêî,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@íj,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@èó,Å@ÇPÇTçŒà»è„êlå˚ëçêî,Å@ÇPÇTçŒà»è„êlå˚Å@íj,Å@ÇPÇTçŒà»è„êlå˚Å@èó,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚ëçêî,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@íj,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@èó,Å@ÇQÇOçŒà»è„êlå˚ëçêî,Å@ÇQÇOçŒà»è„êlå˚Å@íj,Å@ÇQÇOçŒà»è„êlå˚Å@èó,Å@ÇUÇTçŒà»è„êlå˚ëçêî,Å@ÇUÇTçŒà»è„êlå˚Å@íj,Å@ÇUÇTçŒà»è„êlå˚Å@èó,Å@ÇVÇTçŒà»è„êlå˚ëçêî,Å@ÇVÇTçŒà»è„êlå˚Å@íj,Å@ÇVÇTçŒà»è„êlå˚Å@èó,Å@äOçëêlêlå˚ëçêî,Å@äOçëêlêlå˚Å@íj,Å@äOçëêlêlå˚Å@èó,Å@ê¢ë—ëçêî,Å@àÍî ê¢ë—êî,Å@ÇPêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@ÇQêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@ÇRêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@ÇSêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@ÇTêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@ÇUêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@ÇVêlà»è„ê¢ë—ÇÃàÍî ê¢ë—êî,Å@êeë∞ÇÃÇ›ÇÃàÍî ê¢ë—êî,Å@äjâ∆ë∞ÇÃàÍî ê¢ë—êî,Å@äjâ∆ë∞à»äOÇÃàÍî ê¢ë—êî,Å@ÇUçŒñ¢ñûê¢ë—àıÇÃÇ¢ÇÈàÍî ê¢ë—êî,Å@ÇUÇTçŒà»è„ê¢ë—àıÇÃÇ¢ÇÈàÍî ê¢ë—êî,Å@ê¢ë—éÂÇÃîNóÓÇ™ÇQÇOÅ`ÇQÇXçŒÇÃÇPêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@çÇóÓíPêgÇÃàÍî ê¢ë—êî,Å@çÇóÓïvïwÇÃÇ›ÇÃàÍî ê¢ë—êî
52390090,2,52391000,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52390248,2,52390258,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52390249,0,,,12,7,5,1,1,0,11,6,5,9,4,5,10,6,4,2,2,0,0,0,0,0,0,0,5,5,2,1,1,0,1,0,0,3,3,0,0,2,0,1,0
52390258,1,,52390248,19,9,10,2,1,1,19,9,10,16,8,8,17,8,9,3,1,2,0,0,0,1,1,0,13,13,10,3,0,0,1,0,0,4,3,1,0,2,5,0,1
52390259,0,,,12,6,6,1,1,0,11,5,6,6,3,3,11,5,6,5,2,3,2,0,2,0,0,0,7,7,3,3,1,0,0,0,0,4,4,0,1,4,0,2,1
52390268,0,,,15,9,6,2,1,1,13,8,5,9,7,2,13,8,5,4,1,3,1,0,1,0,0,0,9,9,5,3,0,1,0,0,0,4,4,0,1,3,1,1,1
52390278,0,,,280,139,141,17,11,6,263,128,135,123,68,55,258,127,131,140,60,80,69,23,46,0,0,0,156,155,77,52,19,4,2,0,1,77,70,7,3,99,1,50,25
52390288,0,,,54,32,22,11,8,3,43,24,19,27,14,13,43,24,19,16,10,6,2,2,0,0,0,0,25,25,8,11,2,2,2,0,0,17,16,1,5,10,1,2,7
52390298,0,,,690,348,342,86,48,38,604,300,304,382,202,180,576,287,289,222,98,124,105,41,64,0,0,0,379,379,199,104,38,25,10,2,1,178,165,13,27,160,27,68,54
52390299,0,,,81,42,39,20,13,7,61,29,32,33,14,19,58,28,30,28,15,13,12,7,5,0,0,0,36,36,10,14,6,5,1,0,0,26,26,0,7,17,0,6,10
52390312,0,,,30,18,12,6,3,3,24,15,9,17,11,6,23,14,9,7,4,3,3,1,2,0,0,0,17,17,11,3,1,1,0,1,0,6,5,1,2,7,0,5,0
52390313,0,,,191,93,98,13,6,7,178,87,91,84,46,38,174,86,88,94,41,53,45,18,27,1,0,1,107,107,50,40,11,2,4,0,0,54,53,1,3,68,0,34,22
52390314,0,,,215,114,101,28,19,9,187,95,92,120,66,54,181,91,90,67,29,38,29,12,17,1,0,1,118,118,62,31,14,7,3,1,0,56,54,2,11,49,11,25,16
52390315,0,,,31,15,16,1,1,0,30,14,16,13,7,6,30,14,16,17,7,10,9,4,5,1,0,1,16,16,4,10,1,1,0,0,0,12,12,0,0,11,0,3,5
52390321,0,,,37,18,19,1,0,1,36,18,18,16,9,7,34,17,17,20,9,11,8,3,5,0,0,0,19,19,7,7,4,1,0,0,0,12,12,0,0,16,0,7,5
52390322,0,,,243,118,125,10,2,8,233,116,117,130,73,57,226,112,114,103,43,60,38,13,25,0,0,0,136,136,62,50,17,5,2,0,0,74,70,4,3,74,4,31,24
52390323,0,,,275,145,130,34,16,18,241,129,112,153,88,65,233,125,108,88,41,47,49,21,28,1,1,0,152,152,79,44,14,11,3,0,1,73,68,5,9,68,12,36,20
52390324,1,,52390334,433,244,189,37,21,16,404,228,176,254,162,92,391,219,172,150,66,84,56,18,38,43,42,1,258,258,153,71,19,10,6,2,1,107,99,8,10,119,9,61,34
52390325,0,,,398,197,201,31,15,16,367,182,185,193,113,80,353,176,177,174,69,105,79,23,56,7,7,0,226,226,114,75,21,11,3,2,0,112,102,10,8,130,5,62,34
52390330,1,,52390380,32,14,18,1,0,1,36,17,19,19,10,9,35,16,19,17,7,10,10,5,5,1,1,0,19,19,9,12,0,1,0,0,0,12,11,1,0,14,0,7,4
52390331,0,,,117,54,63,9,6,3,108,48,60,51,24,27,107,48,59,57,24,33,32,12,20,0,0,0,64,64,25,29,7,2,1,0,0,39,37,2,2,37,6,12,17
52390332,0,,,16,10,6,0,0,0,16,10,6,10,7,3,15,9,6,6,3,3,2,1,1,0,0,0,10,10,5,4,1,0,0,0,0,5,5,0,0,3,0,0,3
52390333,0,,,195,124,71,0,0,0,195,124,71,160,106,54,195,124,71,35,18,17,13,7,6,0,0,0,28,25,20,5,0,0,0,0,0,5,5,0,0,10,5,6,4
52390334,2,52390324,,8,5,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52390335,0,,,280,208,72,11,6,5,269,202,67,252,193,59,60,32,28,17,9,8,6,1,5,9,8,1,46,42,26,7,3,3,3,0,0,15,13,2,3,14,4,6,4
52390380,2,52390330,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52391000,1,,52390090,385,186,199,23,11,12,367,178,189,189,102,87,345,169,176,178,76,102,90,38,52,2,0,2,161,161,49,49,38,16,5,3,3,113,83,30,3,122,1,33,29
52391001,0,,,285,141,144,40,19,21,245,122,123,147,75,72,232,115,117,98,47,51,33,16,17,0,0,0,104,104,20,39,16,14,8,6,1,83,61,22,7,63,0,13,18
52391010,0,,,26,14,12,2,1,1,24,13,11,12,8,4,23,12,11,12,5,7,7,3,4,0,0,0,10,10,3,3,1,1,2,0,0,7,4,3,0,7,0,1,2
52391011,0,,,330,156,174,45,21,24,285,135,150,166,82,84,276,127,149,119,53,66,50,22,28,0,0,0,131,131,32,50,19,18,6,3,3,98,73,25,14,81,1,19,26
52391012,0,,,61,30,31,13,5,8,48,25,23,30,15,15,47,25,22,18,10,8,8,4,4,2,1,1,23,23,10,4,3,2,1,1,2,13,10,3,4,12,3,3,4
52391013,0,,,49,30,19,3,1,2,46,29,17,36,26,10,42,26,16,10,3,7,1,0,1,5,4,1,34,34,26,4,2,1,1,0,0,7,6,1,1,8,11,4,2
52391020,0,,,110,57,53,5,2,3,105,55,50,45,24,21,104,55,49,60,31,29,36,22,14,0,0,0,47,47,14,18,7,2,5,1,0,31,19,12,2,40,0,9,12
52391021,0,,,65,28,37,8,2,6,57,26,31,34,16,18,57,26,31,23,10,13,13,7,6,0,0,0,24,24,7,5,5,5,0,1,1,16,9,7,3,15,2,3,2
52391022,0,,,1445,688,757,156,76,80,1289,612,677,790,394,396,1227,578,649,499,218,281,217,79,138,0,0,0,617,617,221,179,101,58,29,21,8,392,281,111,34,343,39,88,74
52391023,0,,,3100,1400,1700,285,134,151,2815,1266,1549,1545,749,796,2700,1209,1491,1270,517,753,589,219,370,6,1,5,1355,1355,443,465,226,130,45,26,20,901,684,217,62,895,45,267,211
52391030,0,,,34,16,18,4,2,2,30,14,16,13,8,5,28,13,15,17,6,11,9,3,6,0,0,0,12,12,3,5,1,0,1,1,1,9,5,4,1,10,0,2,3
52391031,0,,,23,10,13,0,0,0,23,10,13,10,5,5,22,10,12,13,5,8,7,3,4,0,0,0,12,12,6,2,3,1,0,0,0,6,5,1,0,9,0,4,2
52391032,1,,52391042,260,120,140,23,13,10,241,109,132,133,61,72,233,106,127,108,48,60,54,24,30,1,0,1,105,105,24,41,17,17,4,2,1,82,60,22,5,72,1,16,21
52391033,0,,,631,302,329,74,34,40,557,268,289,318,156,162,539,260,279,239,112,127,92,42,50,1,1,0,293,293,113,93,44,28,7,4,4,179,155,24,16,169,9,56,46
52391034,0,,,94,46,48,2,1,1,92,45,47,28,14,14,92,45,47,64,31,33,38,18,20,0,0,0,6,5,0,1,3,0,1,0,0,5,4,1,1,1,0,0,0
52391041,0,,,16,8,8,2,2,0,14,6,8,9,4,5,14,6,8,5,2,3,2,0,2,0,0,0,6,6,0,3,2,1,0,0,0,5,3,2,1,4,0,0,1
52391042,2,52391032,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52391043,0,,,154,73,81,25,15,10,129,58,71,82,36,46,123,56,67,47,22,25,19,8,11,3,0,3,67,67,24,20,13,4,4,1,1,43,33,10,6,34,0,14,7
52391044,0,,,55,29,26,3,1,2,52,28,24,19,10,9,52,28,24,33,18,15,11,4,7,1,1,0,34,34,16,17,0,0,1,0,0,18,18,0,1,25,0,9,12
52391051,1,,52391061,16,9,7,3,1,2,19,9,10,11,4,7,17,9,8,8,5,3,1,0,1,0,0,0,9,9,5,4,0,1,1,0,0,5,4,1,1,7,0,2,1
52391054,0,,,62,33,29,1,0,1,61,33,28,35,18,17,58,31,27,26,15,11,16,9,7,1,1,0,27,27,10,7,3,6,1,0,0,17,10,7,0,18,0,5,4
52391061,2,52391051,,6,1,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52391062,0,,,18,8,10,1,0,1,17,8,9,7,3,4,15,7,8,10,5,5,4,2,2,0,0,0,8,8,3,2,1,2,0,0,0,5,3,2,0,7,0,3,2
52391063,0,,,265,118,147,16,9,7,249,109,140,130,60,70,242,107,135,119,49,70,61,25,36,0,0,0,113,113,26,46,27,7,4,3,0,83,60,23,4,81,1,18,25
52391064,0,,,1496,694,802,106,55,51,1388,639,749,713,366,347,1332,610,722,675,273,402,371,126,245,9,2,7,579,573,227,173,80,48,28,12,5,341,257,84,24,334,35,109,79
52391065,0,,,327,166,161,17,8,9,310,158,152,157,90,67,302,151,151,153,68,85,77,32,45,3,1,2,194,194,108,60,12,8,5,1,0,79,67,12,2,121,4,58,25
52391072,2,52391073,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52391073,1,,52391072,186,78,108,13,5,8,177,75,102,78,37,41,168,70,98,99,38,61,70,24,46,1,0,1,62,61,25,17,10,6,2,3,0,38,29,9,5,32,6,8,10
52391074,0,,,803,361,442,91,46,45,712,315,397,384,171,213,689,309,380,328,144,184,140,58,82,4,0,4,341,341,102,117,63,31,18,6,4,230,181,49,20,236,4,76,57
52391075,0,,,780,385,395,64,35,29,714,348,366,376,184,192,687,337,350,338,164,174,155,65,90,2,0,2,415,415,192,137,49,24,8,4,1,215,189,26,17,249,4,106,71
52391080,0,,,4,4,0,0,0,0,4,4,0,2,2,0,4,4,0,2,2,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,2,0,2,0
52391083,0,,,89,48,41,9,6,3,80,42,38,46,27,19,77,40,37,34,15,19,13,5,8,0,0,0,40,40,13,13,8,4,2,0,0,27,22,5,3,26,0,10,8
52391084,0,,,953,477,476,64,37,27,888,439,449,480,254,226,854,422,432,408,185,223,194,84,110,3,1,2,460,459,188,151,58,42,16,4,0,264,213,51,14,274,17,89,82
52391085,0,,,323,157,166,25,15,10,298,142,156,186,94,92,285,138,147,112,48,64,43,15,28,3,0,3,171,171,88,47,12,17,5,2,0,79,65,14,3,82,17,36,21
52391090,1,,52391091,78,42,36,0,0,0,82,43,39,32,15,17,81,43,38,50,28,22,12,8,4,0,0,0,45,45,14,31,2,0,0,0,0,31,30,1,0,33,0,9,17
52391091,2,52391090,,4,1,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52391093,0,,,104,54,50,4,1,3,100,53,47,35,17,18,98,52,46,65,36,29,30,15,15,0,0,0,52,52,18,23,7,3,0,0,1,33,29,4,1,45,0,15,15
52391094,0,,,146,55,91,0,0,0,146,55,91,15,7,8,145,54,91,131,48,83,114,43,71,1,1,0,49,45,9,35,0,1,0,0,0,35,35,0,0,38,0,5,31
52391095,0,,,276,125,151,11,7,4,265,118,147,129,56,73,256,116,140,136,62,74,55,23,32,2,1,1,122,122,32,54,21,6,5,4,0,89,68,21,4,93,0,22,30
52391096,0,,,55,25,30,1,0,1,54,25,29,36,18,18,53,24,29,18,7,11,2,0,2,0,0,0,41,41,28,12,1,0,0,0,0,12,12,0,1,14,10,7,3
52391208,0,,,923,449,474,125,68,57,798,381,417,455,235,220,775,372,403,343,146,197,184,77,107,3,0,3,481,481,219,155,57,32,13,5,0,256,244,12,41,253,15,125,75
52391209,0,,,35,23,12,3,2,1,32,21,11,21,16,5,30,20,10,11,5,6,4,2,2,4,4,0,25,25,19,4,1,0,1,0,0,6,6,0,0,8,5,4,3
52391218,0,,,627,330,297,80,36,44,547,294,253,411,236,175,534,286,248,136,58,78,67,27,40,2,1,1,307,301,158,77,33,26,5,2,0,140,128,12,32,98,38,43,35
52391219,0,,,21,11,10,4,3,1,17,8,9,11,5,6,17,8,9,6,3,3,3,1,2,0,0,0,10,10,3,5,1,0,1,0,0,7,7,0,1,5,0,1,1
52391228,0,,,249,124,125,36,15,21,213,109,104,123,62,61,208,105,103,90,47,43,39,18,21,0,0,0,116,116,36,48,19,7,4,2,0,80,73,7,13,62,5,17,22
52391229,0,,,252,96,156,14,9,5,238,87,151,85,43,42,232,85,147,153,44,109,128,31,97,0,0,0,84,83,40,25,11,6,1,0,0,42,39,3,2,39,9,15,11
52391238,0,,,237,118,119,40,20,20,197,98,99,108,58,50,191,96,95,89,40,49,34,13,21,0,0,0,122,121,53,42,12,9,3,2,0,66,62,4,7,62,1,26,22
52391239,0,,,418,208,210,60,31,29,358,177,181,218,107,111,339,169,170,140,70,70,62,30,32,1,1,0,212,212,91,78,16,15,10,1,1,119,113,6,13,101,2,42,38
52391248,0,,,79,37,42,7,5,2,72,32,40,39,20,19,71,31,40,33,12,21,18,6,12,1,0,1,43,43,21,13,5,3,1,0,0,21,21,0,2,25,1,12,6
52391249,0,,,153,68,85,20,9,11,133,59,74,71,36,35,129,55,74,62,23,39,31,7,24,0,0,0,68,68,18,30,11,5,2,2,0,50,45,5,7,45,0,16,12
52391258,0,,,17,10,7,0,0,0,17,10,7,13,8,5,17,10,7,4,2,2,2,0,2,0,0,0,10,10,4,5,1,0,0,0,0,6,5,1,0,4,0,1,1
52391259,0,,,84,45,39,16,8,8,68,37,31,42,23,19,66,36,30,26,14,12,12,5,7,0,0,0,40,40,17,14,2,4,2,0,1,22,22,0,3,19,0,9,7
52391302,0,,,25,11,14,0,0,0,25,11,14,21,9,12,23,11,12,4,2,2,2,1,1,0,0,0,10,10,2,4,1,3,0,0,0,8,8,0,0,3,0,0,1
52391314,2,52391334,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52391320,0,,,91,49,42,10,5,5,81,44,37,53,30,23,78,41,37,28,14,14,16,7,9,1,1,0,49,49,22,19,5,1,0,2,0,27,25,2,2,20,1,4,8
52391321,2,52391322,,2,0,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52391322,1,,52391321,33,17,16,3,3,0,32,14,18,19,11,8,28,11,17,13,3,10,6,2,4,0,0,0,16,16,8,7,1,1,0,1,0,10,10,0,0,10,0,6,3
52391324,2,52391334,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52391330,0,,,274,122,152,55,26,29,219,96,123,146,68,78,208,91,117,73,28,45,31,7,24,1,0,1,129,129,56,36,13,16,7,0,1,72,70,2,13,55,6,28,15
52391331,0,,,29,17,12,1,1,0,28,16,12,18,11,7,25,14,11,10,5,5,5,4,1,0,0,0,16,16,8,3,5,0,0,0,0,8,6,2,0,8,0,3,2
52391332,0,,,34,19,15,0,0,0,34,19,15,16,11,5,33,18,15,18,8,10,12,5,7,0,0,0,23,23,12,11,0,0,0,0,0,11,11,0,0,14,0,10,4
52391333,0,,,191,82,109,14,5,9,177,77,100,82,40,42,172,75,97,95,37,58,40,9,31,1,0,1,104,104,44,44,9,3,4,0,0,58,54,4,4,68,0,28,20
52391334,1,,52391314;52391324,5,3,2,3,1,2,12,6,6,7,3,4,12,6,6,5,3,2,4,2,2,0,0,0,2,2,1,3,1,0,1,0,0,5,5,0,0,4,0,1,2
52391340,0,,,130,61,69,22,11,11,108,50,58,61,29,32,105,49,56,47,21,26,20,11,9,0,0,0,61,61,22,19,14,3,2,1,0,38,34,4,8,33,0,15,7
52391341,0,,,241,127,114,33,20,13,208,107,101,107,67,40,201,105,96,101,40,61,63,20,43,6,3,3,130,130,69,37,8,7,8,1,0,57,53,4,9,78,2,43,17
52391342,0,,,29,17,12,0,0,0,29,17,12,6,3,3,29,17,12,23,14,9,16,10,6,0,0,0,18,18,9,7,2,0,0,0,0,9,7,2,0,16,0,7,6
52391343,0,,,24,10,14,5,1,4,19,9,10,10,6,4,19,9,10,9,3,6,7,2,5,0,0,0,11,11,4,4,1,1,1,0,0,7,7,0,2,7,0,3,2
52392004,0,,,9,5,4,0,0,0,9,5,4,3,1,2,9,5,4,6,4,2,5,3,2,0,0,0,4,4,0,3,1,0,0,0,0,4,3,1,0,4,0,0,3
52392005,0,,,260,121,139,19,8,11,241,113,128,128,64,64,227,107,120,113,49,64,53,24,29,0,0,0,106,106,27,40,20,9,5,3,2,76,56,20,4,72,1,12,21
52392006,0,,,24,13,11,2,1,1,22,12,10,6,3,3,22,12,10,16,9,7,10,5,5,0,0,0,11,11,2,6,2,1,0,0,0,9,9,0,1,10,0,2,5
52392015,1,,52392024,354,165,189,29,11,18,331,156,175,185,89,96,314,146,168,146,67,79,66,25,41,1,1,0,156,156,46,60,32,13,5,1,2,113,94,19,6,100,4,25,34
52392016,0,,,65,33,32,3,1,2,62,32,30,28,13,15,59,32,27,34,19,15,16,8,8,0,0,0,38,38,17,17,2,2,0,0,0,21,20,1,1,25,0,12,11
52392024,2,52392015,,6,2,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52392025,0,,,74,34,40,0,0,0,74,34,40,17,8,9,74,34,40,57,26,31,22,10,12,0,0,0,40,40,11,24,5,0,0,0,0,28,26,2,0,34,0,10,18
52392026,0,,,37,19,18,1,1,0,36,18,18,16,8,8,35,17,18,20,10,10,14,7,7,1,0,1,16,16,5,6,2,2,0,1,0,11,9,2,1,13,0,5,3
52392027,2,52392037,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52392035,0,,,178,87,91,9,4,5,169,83,86,44,22,22,169,83,86,125,61,64,50,24,26,2,1,1,95,95,32,50,9,1,3,0,0,60,56,4,3,77,0,25,38
52392036,0,,,101,50,51,0,0,0,101,50,51,36,16,20,100,49,51,65,34,31,25,14,11,0,0,0,51,51,14,30,3,2,2,0,0,37,32,5,0,43,0,10,22
52392037,1,,52392027,449,215,234,12,7,5,415,196,219,168,80,88,407,191,216,247,116,131,96,48,48,2,2,0,263,263,123,109,20,10,2,0,0,135,124,11,2,162,18,50,68
52392046,0,,,130,57,73,1,1,0,128,56,72,35,10,25,126,56,70,93,46,47,42,19,23,2,0,2,71,71,22,41,6,2,0,0,0,48,44,4,0,60,0,16,33
52392047,0,,,361,160,201,27,14,13,328,143,185,143,69,74,319,138,181,185,74,111,98,34,64,0,0,0,164,163,59,70,19,6,4,4,1,102,89,13,4,110,2,37,42
52392048,0,,,850,402,448,100,55,45,737,342,395,424,205,219,709,331,378,313,137,176,139,56,83,3,1,2,383,383,149,114,51,42,16,7,4,232,191,41,29,222,14,77,61
52392049,0,,,325,95,230,0,0,0,325,95,230,8,5,3,325,95,230,317,90,227,260,70,190,0,0,0,68,57,5,52,0,0,0,0,0,52,52,0,0,52,1,0,52
52392052,2,52392062,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52392053,0,,,34,18,16,3,3,0,30,14,16,7,2,5,30,14,16,23,12,11,4,2,2,0,0,0,18,18,5,12,0,0,1,0,0,13,13,0,1,15,0,4,10
52392057,0,,,263,122,141,32,18,14,231,104,127,129,56,73,221,99,122,102,48,54,36,17,19,0,0,0,116,116,30,55,14,8,6,2,1,84,75,9,8,67,4,19,30
52392058,0,,,1563,751,812,184,92,92,1360,650,710,822,409,413,1295,608,687,538,241,297,218,103,115,2,1,1,717,717,235,270,105,70,30,6,1,472,420,52,52,369,21,120,142
52392059,0,,,839,368,471,69,31,38,765,333,432,333,152,181,739,323,416,432,181,251,212,80,132,3,1,2,349,348,93,167,45,30,10,3,0,252,238,14,15,224,1,61,114
52392062,1,,52392052;52392073,21,10,11,0,0,0,27,13,14,5,2,3,27,13,14,22,11,11,7,3,4,0,0,0,15,15,9,9,0,0,0,0,0,9,9,0,0,15,0,7,8
52392063,0,,,9,5,4,0,0,0,9,5,4,3,1,2,9,5,4,6,4,2,1,0,1,1,0,1,6,6,3,3,0,0,0,0,0,3,3,0,0,5,0,3,1
52392066,0,,,39,19,20,7,4,3,32,15,17,21,10,11,30,15,15,11,5,6,4,1,3,0,0,0,9,9,0,2,1,3,1,1,1,9,5,4,2,7,0,0,1
52392067,0,,,471,229,242,36,22,14,435,207,228,184,90,94,425,201,224,251,117,134,99,40,59,0,0,0,234,234,78,110,23,14,6,3,0,155,143,12,15,173,0,61,76
52392068,0,,,923,416,507,86,36,50,823,372,451,360,161,199,805,363,442,463,211,252,182,77,105,3,0,3,436,436,117,224,47,31,13,2,2,313,281,32,25,292,7,66,142
52392069,0,,,811,371,440,72,30,42,723,333,390,350,160,190,701,324,377,373,173,200,146,65,81,3,2,1,373,373,98,181,46,31,14,2,1,266,230,36,16,236,2,57,105
52392071,2,52392072,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52392072,1,,52392071;52392082,76,42,34,1,1,0,80,44,36,44,23,21,80,44,36,36,21,15,11,7,4,1,1,0,51,51,31,20,2,1,0,0,0,22,21,1,1,27,14,10,11
52392073,2,52392062,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52392076,0,,,347,162,185,28,14,14,319,148,171,181,89,92,313,145,168,138,59,79,59,24,35,1,1,0,135,135,27,47,34,14,10,3,0,107,85,22,10,89,0,18,21
52392077,0,,,542,257,285,41,20,21,489,230,259,245,116,129,475,222,253,244,114,130,94,44,50,1,0,1,264,264,84,127,24,16,10,3,0,176,160,16,11,162,3,46,71
52392078,0,,,942,435,507,67,40,27,849,378,471,363,160,203,833,372,461,486,218,268,195,80,115,15,6,9,457,456,138,222,57,28,6,5,0,305,274,31,15,310,1,86,130
52392079,0,,,751,361,390,80,41,39,648,305,343,381,189,192,622,290,332,267,116,151,118,48,70,2,1,1,349,348,114,144,49,27,10,2,2,221,199,22,20,164,17,40,71
52392082,2,52392072,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52392086,0,,,57,26,31,5,1,4,51,24,27,31,14,17,51,24,27,20,10,10,5,1,4,0,0,0,28,28,7,16,4,0,0,1,0,21,20,1,3,13,0,2,6
52392087,2,52392088,,5,4,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52392088,1,,52392087,695,319,376,33,10,23,663,310,353,247,105,142,656,307,349,416,205,211,163,76,87,4,2,2,350,350,96,203,31,18,4,1,1,249,225,24,7,261,5,64,134
52392089,0,,,562,280,282,40,19,21,516,257,259,255,131,124,506,251,255,261,126,135,95,43,52,3,2,1,287,287,94,148,27,9,5,1,3,189,174,15,10,174,11,44,89
52392096,0,,,19,10,9,0,0,0,18,9,9,8,3,5,18,9,9,10,6,4,4,2,2,0,0,0,9,9,1,7,0,1,0,0,0,8,6,2,0,6,0,0,4
52392097,0,,,109,57,52,6,4,2,103,53,50,37,21,16,101,51,50,66,32,34,24,13,11,1,0,1,51,51,13,25,8,4,0,1,0,38,33,5,2,40,0,9,18
52392098,0,,,579,278,301,15,7,8,560,269,291,223,102,121,550,263,287,337,167,170,129,66,63,2,1,1,313,312,100,174,25,10,3,0,0,206,190,16,1,219,5,60,108
52392099,0,,,265,134,131,20,10,10,243,122,121,130,68,62,238,119,119,113,54,59,46,22,24,0,0,0,127,127,37,61,16,8,4,1,0,89,81,8,6,75,0,16,41
52392150,0,,,18,10,8,2,2,0,15,7,8,9,4,5,15,7,8,6,3,3,0,0,0,0,0,0,8,8,3,3,1,0,0,1,0,5,4,1,1,4,1,1,2
